代码,名称,二级行业代码,二级行业名称,三级行业代码,三级行业名称
600182,S佳通,2081,塑胶制品,5212,橡胶
600183,生益科技,2047,电子元器件,5142,印制电路板
600184,光电股份,2045,航天国防,5130,航天国防Ⅱ
600185,格力地产,2072,房地产,5191,房地产Ⅱ
600186,莲花健康,2009,食品饮料,5213,食品
600187,国中水务,2053,公用事业,5139,水务
600188,兖州煤业,2004,煤炭,5010,煤炭Ⅱ
600189,吉林森工,2013,木材家具,5042,木材家具Ⅱ
600190,锦州港,2060,港口,5182,港口Ⅱ
600191,华资实业,2009,食品饮料,5213,食品
600192,长城电工,2039,电气设备,5116,输变电设备
600193,创兴资源,2064,贸易,5159,贸易Ⅱ
600195,中牧股份,2023,生物制品,5077,疫苗
600196,复星医药,2021,医药制造,5072,化学药剂
600197,伊力特,2010,酿酒,5030,白酒
600198,大唐电信,2048,通信设备,5147,通信终端设备
600199,金种子酒,2010,酿酒,5030,白酒
600200,江苏吴中,2078,综合行业,5199,综合行业Ⅱ
600201,生物股份,2023,生物制品,5077,疫苗
600202,哈空调,2038,专用设备,5106,制冷设备
600203,福日电子,2047,电子元器件,5140,显示器件
600206,有研新材,2077,复合材料,5082,复合材料Ⅱ
600207,安彩高科,2047,电子元器件,5140,显示器件
600208,新湖中宝,2072,房地产,5191,房地产Ⅱ
600209,罗顿发展,2067,酒店餐饮,5166,酒店
600210,紫江企业,2015,包装印刷,5047,包装
600211,西藏药业,2022,中药,5073,民族药
600212,江泉实业,2078,综合行业,5199,综合行业Ⅱ
600213,亚星客车,2042,汽车制造,5126,商用载客车
600215,长春经开,2072,房地产,5191,房地产Ⅱ
600216,浙江医药,2021,医药制造,5071,化学原料药
600217,中再资环,2082,环境保护,5216,环境保护Ⅱ
600218,全柴动力,2043,汽车配件,5128,汽车发动机
600219,南山铝业,2007,有色金属,5019,金属压延
600220,江苏阳光,2011,纺织,5037,毛纺
600221,海航控股,2058,航空运输,5180,航空运输Ⅱ
600222,太龙药业,2022,中药,5074,中成药
600223,鲁商置业,2072,房地产,5191,房地产Ⅱ
600225,*ST松江,2072,房地产,5191,房地产Ⅱ
600226,瀚叶股份,2018,农药,5067,农药Ⅱ
600227,赤天化,2017,化肥,5056,氮肥
600228,*ST昌九,2016,化工,5055,其他化工制品
600229,城市传媒,2073,文化传媒,5170,出版发行
600230,沧州大化,2016,化工,5051,精细化工
600231,凌钢股份,2006,钢铁,5015,普钢
600232,金鹰股份,2011,纺织,5036,棉纺
600233,圆通速递,2062,仓储物流,5215,快递
600234,ST山水,2073,文化传媒,5173,广播电影电视
600235,民丰特纸,2014,造纸,5044,特种纸
600236,桂冠电力,2052,电力,5134,水电
600237,铜峰电子,2047,电子元器件,5141,基础元器件
600238,海南椰岛,2010,酿酒,5030,白酒
600239,云南城投,2072,房地产,5191,房地产Ⅱ
600240,华业资本,2072,房地产,5191,房地产Ⅱ
600241,时代万恒,2064,贸易,5159,贸易Ⅱ
600242,中昌数据,2063,软件及系统,5155,行业应用系统
600243,青海华鼎,2035,机床设备,5099,机床
600246,万通地产,2072,房地产,5191,房地产Ⅱ
600247,ST成城,2072,房地产,5191,房地产Ⅱ
600248,延长化建,2054,工程建筑,5193,专业工程
600249,两面针,2019,日用化工,5066,日用化工Ⅱ
600250,南纺股份,2011,纺织,5036,棉纺
600251,冠农股份,2001,农林,5002,农产品
600252,中恒集团,2022,中药,5074,中成药
600255,梦舟股份,2007,有色金属,5019,金属压延
600256,广汇能源,2078,综合行业,5199,综合行业Ⅱ
600257,大湖股份,2002,牧渔,5007,淡水养殖
600258,首旅酒店,2067,酒店餐饮,5166,酒店
600259,广晟有色,2008,有色矿采,5202,稀有金属
600260,凯乐科技,2048,通信设备,5149,光纤光缆
600261,阳光照明,2040,家电,5123,小家电
600262,北方股份,2038,专用设备,5114,其他专用设备
600265,ST景谷,2001,农林,5003,林业
600266,北京城建,2072,房地产,5191,房地产Ⅱ
600267,海正药业,2021,医药制造,5072,化学药剂
600268,国电南自,2039,电气设备,5115,电气自控设备
600269,赣粤高速,2059,高速公路,5181,高速公路Ⅱ
600270,外运发展,2062,仓储物流,5185,仓储物流Ⅱ
600271,航天信息,2063,软件及系统,5155,行业应用系统
600272,开开实业,2022,中药,5074,中成药
600273,嘉化能源,2016,化工,5048,氯碱
600275,*ST昌鱼,2002,牧渔,5007,淡水养殖
600276,恒瑞医药,2021,医药制造,5072,化学药剂
600277,亿利洁能,2016,化工,5048,氯碱
600278,东方创业,2064,贸易,5159,贸易Ⅱ
600279,重庆港九,2060,港口,5182,港口Ⅱ
600280,中央商场,2066,零售业,5162,百货
600281,太化股份,2064,贸易,5159,贸易Ⅱ
600282,南钢股份,2006,钢铁,5015,普钢
600283,钱江水利,2053,公用事业,5139,水务
600284,浦东建设,2054,工程建筑,5192,一般工程
600285,羚锐制药,2022,中药,5074,中成药
600287,江苏舜天,2064,贸易,5159,贸易Ⅱ
600288,大恒科技,2049,IT设备,5153,IT设备Ⅱ
600289,亿阳信通,2063,软件及系统,5155,行业应用系统
600290,华仪电气,2039,电气设备,5116,输变电设备
600291,西水股份,2071,保险,5187,保险Ⅱ
600292,远达环保,2082,环境保护,5216,环境保护Ⅱ
600293,三峡新材,2032,建材,5090,玻璃
600295,鄂尔多斯,2007,有色金属,5019,金属压延
600297,广汇汽车,2066,零售业,5161,汽车服务
600298,安琪酵母,2009,食品饮料,5213,食品
600299,安迪苏,2021,医药制造,5071,化学原料药
600300,维维股份,2009,食品饮料,5213,食品
600301,ST南化,2016,化工,5048,氯碱
600302,标准股份,2036,轻工机械,5101,纺织服装机械
600303,曙光股份,2042,汽车制造,5126,商用载客车
600305,恒顺醋业,2009,食品饮料,5213,食品
600306,商业城,2066,零售业,5162,百货
600307,酒钢宏兴,2006,钢铁,5015,普钢
600308,华泰股份,2014,造纸,5043,普通纸
600309,万华化学,2016,化工,5051,精细化工
600310,桂东电力,2052,电力,5134,水电
600311,荣华实业,2008,有色矿采,5201,黄金
600312,平高电气,2039,电气设备,5116,输变电设备
600313,农发种业,2001,农林,5001,种业
600315,上海家化,2019,日用化工,5066,日用化工Ⅱ
600316,洪都航空,2045,航天国防,5130,航天国防Ⅱ
600317,营口港,2060,港口,5182,港口Ⅱ
600318,新力金融,2075,多元金融,5190,多元金融Ⅱ
600319,亚星化学,2016,化工,5048,氯碱
600320,振华重工,2038,专用设备,5110,重型设备
600321,正源股份,2072,房地产,5191,房地产Ⅱ
600322,天房发展,2072,房地产,5191,房地产Ⅱ
600323,瀚蓝环境,2053,公用事业,5139,水务
600325,华发股份,2072,房地产,5191,房地产Ⅱ
600326,西藏天路,2054,工程建筑,5192,一般工程
600327,大东方,2066,零售业,5161,汽车服务
600328,兰太实业,2016,化工,5053,无机盐
600329,中新药业,2022,中药,5074,中成药
600330,天通股份,2077,复合材料,5082,复合材料Ⅱ
600331,宏达股份,2007,有色金属,5021,金属采掘
600332,白云山,2022,中药,5074,中成药
600333,长春燃气,2053,公用事业,5137,供气
600335,国机汽车,2066,零售业,5161,汽车服务
600336,澳柯玛,2040,家电,5122,白色家电
600337,美克家居,2013,木材家具,5042,木材家具Ⅱ
600338,西藏珠峰,2007,有色金属,5021,金属采掘
600339,中油工程,2054,工程建筑,5193,专业工程
600340,华夏幸福,2072,房地产,5191,房地产Ⅱ
600343,航天动力,2045,航天国防,5130,航天国防Ⅱ
600345,长江通信,2048,通信设备,5149,光纤光缆
600346,恒力股份,2020,化纤,5064,涤纶
600348,阳泉煤业,2004,煤炭,5010,煤炭Ⅱ
600350,山东高速,2059,高速公路,5181,高速公路Ⅱ
600351,亚宝药业,2022,中药,5074,中成药
600352,浙江龙盛,2016,化工,5051,精细化工
600353,旭光股份,2039,电气设备,5116,输变电设备
600354,敦煌种业,2001,农林,5001,种业
600355,精伦电子,2050,电子设备,5154,电子设备Ⅱ
600356,恒丰纸业,2014,造纸,5044,特种纸
600358,国旅联合,2068,旅游,5169,旅游服务
600359,新农开发,2001,农林,5002,农产品
600360,华微电子,2047,电子元器件,5141,基础元器件
600361,华联综超,2066,零售业,5163,超市连锁
600362,江西铜业,2007,有色金属,5021,金属采掘
600363,联创光电,2047,电子元器件,5141,基础元器件
600365,通葡股份,2010,酿酒,5031,葡萄酒
600366,宁波韵升,2077,复合材料,5082,复合材料Ⅱ
600367,红星发展,2016,化工,5053,无机盐
600368,五洲交通,2059,高速公路,5181,高速公路Ⅱ
600369,西南证券,2070,证券期货,5188,证券
600370,三房巷,2011,纺织,5035,印染
600371,万向德农,2001,农林,5001,种业
600372,中航电子,2045,航天国防,5130,航天国防Ⅱ
600373,中文传媒,2073,文化传媒,5170,出版发行
600375,华菱星马,2042,汽车制造,5127,专用车
600376,首开股份,2072,房地产,5191,房地产Ⅱ
600377,宁沪高速,2059,高速公路,5181,高速公路Ⅱ
600378,天科股份,2016,化工,5051,精细化工
600379,宝光股份,2039,电气设备,5116,输变电设备
600380,健康元,2021,医药制造,5072,化学药剂
600381,青海春天,2022,中药,5074,中成药
600382,广东明珠,2064,贸易,5159,贸易Ⅱ
600383,金地集团,2072,房地产,5191,房地产Ⅱ
600385,山东金泰,2064,贸易,5159,贸易Ⅱ
600386,北巴传媒,2073,文化传媒,5172,广告
600387,海越股份,2005,石油石化,5012,石油贸易
600388,龙净环保,2082,环境保护,5216,环境保护Ⅱ
600389,江山股份,2018,农药,5067,农药Ⅱ
600390,五矿资本,2075,多元金融,5190,多元金融Ⅱ
600391,航发科技,2045,航天国防,5130,航天国防Ⅱ
600392,盛和资源,2008,有色矿采,5202,稀有金属
600393,粤泰股份,2072,房地产,5191,房地产Ⅱ
600395,盘江股份,2004,煤炭,5010,煤炭Ⅱ
600396,金山股份,2052,电力,5135,火电
600397,安源煤业,2004,煤炭,5010,煤炭Ⅱ
600398,海澜之家,2012,服装,5040,服装Ⅱ
600399,抚顺特钢,2006,钢铁,5017,特钢
600400,红豆股份,2012,服装,5040,服装Ⅱ
600401,*ST海润,2077,复合材料,5083,光伏电池
600403,*ST大有,2004,煤炭,5010,煤炭Ⅱ
600405,动力源,2039,电气设备,5116,输变电设备
600406,国电南瑞,2039,电气设备,5116,输变电设备
600408,安泰集团,2004,煤炭,5009,焦炭
600409,三友化工,2016,化工,5050,纯碱
600410,华胜天成,2063,软件及系统,5155,行业应用系统
600415,小商品城,2066,零售业,5162,百货
600416,湘电股份,2039,电气设备,5117,发电机组
600418,江淮汽车,2042,汽车制造,5124,商用载货车
600419,天润乳业,2009,食品饮料,5213,食品
600420,现代制药,2021,医药制造,5072,化学药剂
600421,仰帆控股,2043,汽车配件,5128,汽车发动机
600422,昆药集团,2022,中药,5074,中成药
600423,*ST柳化,2017,化肥,5056,氮肥
600425,*ST青松,2029,水泥,5087,水泥Ⅱ
600426,华鲁恒升,2017,化肥,5056,氮肥
600428,中远海特,2057,水上运输,5179,远洋运输
600429,三元股份,2009,食品饮料,5213,食品
600432,*ST吉恩,2007,有色金属,5021,金属采掘
600433,冠豪高新,2014,造纸,5044,特种纸
600435,北方导航,2045,航天国防,5130,航天国防Ⅱ
600436,片仔癀,2022,中药,5073,民族药
600438,通威股份,2003,饲料加工,5008,饲料加工Ⅱ
600439,瑞贝卡,2079,轻工产品,5174,轻工产品Ⅱ
600444,国机通用,2081,塑胶制品,5211,塑料
600446,金证股份,2063,软件及系统,5155,行业应用系统
600448,华纺股份,2011,纺织,5035,印染
600449,宁夏建材,2029,水泥,5087,水泥Ⅱ
600452,涪陵电力,2052,电力,5135,火电
600455,博通股份,2063,软件及系统,5155,行业应用系统
600456,宝钛股份,2008,有色矿采,5202,稀有金属
600458,时代新材,2077,复合材料,5082,复合材料Ⅱ
600459,贵研铂业,2008,有色矿采,5202,稀有金属
600460,士兰微,2047,电子元器件,5141,基础元器件
600461,洪城水业,2053,公用事业,5139,水务
600462,九有股份,2050,电子设备,5154,电子设备Ⅱ
600463,空港股份,2054,工程建筑,5192,一般工程
600466,蓝光发展,2072,房地产,5191,房地产Ⅱ
600467,好当家,2002,牧渔,5006,海水养殖
600468,百利电气,2039,电气设备,5116,输变电设备
600469,风神股份,2081,塑胶制品,5212,橡胶
600470,六国化工,2017,化肥,5059,复合肥
600475,华光股份,2038,专用设备,5107,锅炉
600476,湘邮科技,2063,软件及系统,5155,行业应用系统
600477,杭萧钢构,2054,工程建筑,5195,钢结构
600478,科力远,2079,轻工产品,5176,普通电池
600479,千金药业,2022,中药,5074,中成药
600480,凌云股份,2043,汽车配件,5129,汽车配件Ⅱ
600481,双良节能,2082,环境保护,5216,环境保护Ⅱ
600482,中国动力,2038,专用设备,5114,其他专用设备
600483,福能股份,2052,电力,5135,火电
600485,信威集团,2048,通信设备,5148,通信方案提供商
600486,扬农化工,2018,农药,5067,农药Ⅱ
600487,亨通光电,2048,通信设备,5149,光纤光缆
600488,天药股份,2021,医药制造,5071,化学原料药
600489,中金黄金,2008,有色矿采,5201,黄金
600490,鹏欣资源,2007,有色金属,5019,金属压延
600491,龙元建设,2054,工程建筑,5192,一般工程
600493,凤竹纺织,2011,纺织,5036,棉纺
600495,晋西车轴,2038,专用设备,5104,铁路设备
600496,精工钢构,2054,工程建筑,5195,钢结构
600497,驰宏锌锗,2007,有色金属,5021,金属采掘
600498,烽火通信,2048,通信设备,5150,通信交换传输设备
600499,科达洁能,2036,轻工机械,5103,其他轻工机械
600500,中化国际,2016,化工,5055,其他化工制品
600501,航天晨光,2042,汽车制造,5127,专用车
600502,安徽水利,2054,工程建筑,5193,专业工程
600503,华丽家族,2072,房地产,5191,房地产Ⅱ
600505,西昌电力,2052,电力,5134,水电
600506,香梨股份,2001,农林,5002,农产品
600507,方大特钢,2006,钢铁,5017,特钢
600508,上海能源,2004,煤炭,5010,煤炭Ⅱ
600509,天富能源,2052,电力,5135,火电
600510,黑牡丹,2072,房地产,5191,房地产Ⅱ
600511,国药股份,2024,医药流通,5080,医药流通Ⅱ
600512,腾达建设,2054,工程建筑,5192,一般工程
600513,联环药业,2021,医药制造,5072,化学药剂
600515,海航基础,2054,工程建筑,5192,一般工程
600516,方大炭素,2077,复合材料,5082,复合材料Ⅱ
600517,置信电气,2039,电气设备,5116,输变电设备
600518,康美药业,2022,中药,5074,中成药
600519,贵州茅台,2010,酿酒,5030,白酒
600520,中发科技,2047,电子元器件,5146,其他电子元器件
600521,华海药业,2021,医药制造,5071,化学原料药
600522,中天科技,2048,通信设备,5149,光纤光缆
600523,贵航股份,2043,汽车配件,5129,汽车配件Ⅱ
600525,长园集团,2039,电气设备,5116,输变电设备
600526,菲达环保,2082,环境保护,5216,环境保护Ⅱ
600527,江南高纤,2020,化纤,5064,涤纶
600528,中铁工业,2054,工程建筑,5193,专业工程
600529,山东药玻,2025,医疗服务,5081,医疗器械
600530,交大昂立,2023,生物制品,5079,生物制品Ⅱ
600531,豫光金铅,2007,有色金属,5019,金属压延
600532,宏达矿业,2006,钢铁,5016,铁矿石
600533,栖霞建设,2072,房地产,5191,房地产Ⅱ
600535,天士力,2022,中药,5074,中成药
600536,中国软件,2063,软件及系统,5155,行业应用系统
600537,亿晶光电,2077,复合材料,5083,光伏电池
600538,国发股份,2018,农药,5067,农药Ⅱ
600539,狮头股份,2029,水泥,5087,水泥Ⅱ
600540,*ST新赛,2001,农林,5002,农产品
600543,莫高股份,2010,酿酒,5031,葡萄酒
600545,新疆城建,2054,工程建筑,5192,一般工程
600546,山煤国际,2004,煤炭,5010,煤炭Ⅱ
600547,山东黄金,2008,有色矿采,5201,黄金
600548,深高速,2059,高速公路,5181,高速公路Ⅱ
600549,厦门钨业,2008,有色矿采,5202,稀有金属
600550,保变电气,2039,电气设备,5116,输变电设备
600551,时代出版,2073,文化传媒,5170,出版发行
600552,凯盛科技,2032,建材,5090,玻璃
600555,海航创新,2068,旅游,5168,旅游Ⅱ
600556,ST慧球,2072,房地产,5191,房地产Ⅱ
600557,康缘药业,2022,中药,5074,中成药
600558,大西洋,2033,金属制品,5093,金属制品Ⅱ
600559,老白干酒,2010,酿酒,5030,白酒
600560,金自天正,2041,仪器仪表,5119,工业控制自动化
600561,江西长运,2056,公共交通,5184,公共交通Ⅱ
600562,国睿科技,2045,航天国防,5130,航天国防Ⅱ
600563,法拉电子,2047,电子元器件,5141,基础元器件
600565,迪马股份,2072,房地产,5191,房地产Ⅱ
600566,济川药业,2022,中药,5074,中成药
